case,spec_id,dv,treatment,controls,fe,sample,waves_or_lag,branch,n,beta,se,p,ci_lo,ci_hi,is_focal_broad,is_focal_narrow
C13,608,ln_savings,mortgage_burden_lag,demog,person_year_province,rural,provcd,bitter,18774,-1.2370942171463977,0.4929358608490589,0.012085244995561517,-2.203248504410553,-0.27093992988224225,False,False
C13,609,ln_savings,mortgage_burden_lag,extended,person_year,rural,pid,bitter,18773,-0.8477953345040693,0.5630330618660837,0.13212757675773124,-1.9513401357615932,0.25574946675345467,False,False
C13,610,ln_savings,mortgage_burden_lag,extended,person_year,rural,provcd,bitter,18773,-0.8477953345040693,0.4403481824924821,0.05419383129737998,-1.7108777721893342,0.015287103181195527,False,False
C13,611,ln_savings,mortgage_burden_lag,extended,person_year_province,rural,pid,bitter,18773,-1.2329415861286654,0.5603556985942403,0.02778676336753194,-2.331238755373376,-0.13464441688395445,False,False
C13,612,ln_savings,mortgage_burden_lag,extended,person_year_province,rural,provcd,bitter,18773,-1.2329415861286654,0.4911132154661192,0.01205590298107917,-2.195523488442259,-0.2703596838150718,False,False
C13,613,ln_savings,mortgage_burden_lag,minimal,person_year,young_lt40,pid,bitter,7277,0.8981144741478857,0.6433885821027608,0.1627407008722156,-0.36292714677352556,2.1591560950692967,False,False
C13,614,ln_savings,mortgage_burden_lag,minimal,person_year,young_lt40,provcd,bitter,7277,0.8981144741478857,0.6929176130336208,0.1949291258400514,-0.46000404739801093,2.2562329956937823,False,False
C13,615,ln_savings,mortgage_burden_lag,minimal,person_year_province,young_lt40,pid,bitter,7277,1.5604783602320744,0.6352224495077895,0.0140264358035688,0.31544235919680697,2.805514361267342,False,False
C13,616,ln_savings,mortgage_burden_lag,minimal,person_year_province,young_lt40,provcd,bitter,7277,1.5604783602320744,0.9078212384514144,0.0856276806849134,-0.21885126713269765,3.3398079875968465,False,False
C13,617,ln_savings,mortgage_burden_lag,demog,person_year,young_lt40,pid,bitter,7277,0.6016075034763271,0.6584869439440977,0.3609160253061384,-0.6890269066541044,1.8922419136067585,False,False
C13,618,ln_savings,mortgage_burden_lag,demog,person_year,young_lt40,provcd,bitter,7277,0.6016075034763271,0.7004545899027544,0.390405885510027,-0.7712834927330716,1.9744984996857258,False,False
C13,619,ln_savings,mortgage_burden_lag,demog,person_year_province,young_lt40,pid,bitter,7277,0.6852401102518135,0.6544478355154643,0.2950761629362234,-0.5974776473584964,1.9679578678621235,False,False
C13,620,ln_savings,mortgage_burden_lag,demog,person_year_province,young_lt40,provcd,bitter,7277,0.6852401102518135,0.8002464924757066,0.3918394358111042,-0.8832430150005712,2.2537232355041983,False,False
C13,621,ln_savings,mortgage_burden_lag,extended,person_year,young_lt40,pid,bitter,7276,0.4918482402388062,0.657932194974526,0.4547215197449578,-0.7976988619112648,1.7813953423888773,False,False
C13,622,ln_savings,mortgage_burden_lag,extended,person_year,young_lt40,provcd,bitter,7276,0.4918482402388062,0.6938369005432122,0.4783979292288156,-0.8680720848258896,1.851768565303502,False,False
C13,623,ln_savings,mortgage_burden_lag,extended,person_year_province,young_lt40,pid,bitter,7276,0.6457431401234257,0.6536000474553609,0.3231629189057844,-0.6353129528890817,1.9267992331359332,False,False
C13,624,ln_savings,mortgage_burden_lag,extended,person_year_province,young_lt40,provcd,bitter,7276,0.6457431401234257,0.8071521448739535,0.4236954187751534,-0.9362750638295232,2.2277613440763746,False,False
C13,625,ln_savings,has_mortgage_lag,minimal,person_year,all,pid,bitter,40125,0.3220632097085179,0.121808662752697,0.0081930459547782,0.08331823071323174,0.560808188703804,False,False
C13,626,ln_savings,has_mortgage_lag,minimal,person_year,all,provcd,bitter,40125,0.3220632097085179,0.0938524577406423,0.0006000527084668,0.13811239253685897,0.5060140268801767,False,False
C13,627,ln_savings,has_mortgage_lag,minimal,person_year_province,all,pid,bitter,40125,0.3649371269526245,0.1198090100894561,0.0023191503123312,0.13011146717729052,0.5997627867279585,False,False
C13,628,ln_savings,has_mortgage_lag,minimal,person_year_province,all,provcd,bitter,40125,0.3649371269526245,0.2084682195712553,0.0800209031437266,-0.04366058340703588,0.7735348373122848,False,False
C13,629,ln_savings,has_mortgage_lag,demog,person_year,all,pid,bitter,40123,0.1468160194023017,0.1224679162527268,0.2306010180123224,-0.0932210964530428,0.3868531352576462,False,False
C13,630,ln_savings,has_mortgage_lag,demog,person_year,all,provcd,bitter,40123,0.1468160194023017,0.0900444657201713,0.10299934081587,-0.029671133409234024,0.3233031722138374,False,False
C13,631,ln_savings,has_mortgage_lag,demog,person_year_province,all,pid,bitter,40123,0.3314193331396183,0.1213440397760733,0.006309707589886,0.09358501517851464,0.569253651100722,False,False
C13,632,ln_savings,has_mortgage_lag,demog,person_year_province,all,provcd,bitter,40123,0.3314193331396183,0.2329444713150232,0.1548116449810548,-0.12515183063782714,0.7879904969170637,False,False
C13,633,ln_savings,has_mortgage_lag,extended,person_year,all,pid,bitter,40122,0.1458281318471051,0.1224852664405781,0.2338197147963772,-0.09424299037642797,0.3858992540706382,False,False
C13,634,ln_savings,has_mortgage_lag,extended,person_year,all,provcd,bitter,40122,0.1458281318471051,0.0900402975895626,0.1053209371226312,-0.03065085142843757,0.32230711512264776,False,False
C13,635,ln_savings,has_mortgage_lag,extended,person_year_province,all,pid,bitter,40122,0.3314866288726945,0.1213654568436075,0.0063083193233832,0.09361033345922379,0.5693629242861652,False,False
C13,636,ln_savings,has_mortgage_lag,extended,person_year_province,all,provcd,bitter,40122,0.3314866288726945,0.233110811290947,0.1550224461961728,-0.12541056125756161,0.7883838190029506,False,False
C13,637,ln_savings,has_mortgage_lag,minimal,person_year,urban,pid,bitter,20061,0.5904760781564491,0.1542647009487776,0.00012935620937226666,0.28811726429684503,0.8928348920160531,False,False
C13,638,ln_savings,has_mortgage_lag,minimal,person_year,urban,provcd,bitter,20061,0.5904760781564491,0.1690817400615385,0.0004789657865788,0.2590758676358336,0.9218762886770646,False,False
C13,639,ln_savings,has_mortgage_lag,minimal,person_year_province,urban,pid,bitter,20061,0.5707982301206587,0.1501074884973027,0.00014318738795271457,0.27658755266594537,0.865008907575372,False,False
C13,640,ln_savings,has_mortgage_lag,minimal,person_year_province,urban,provcd,bitter,20061,0.5707982301206587,0.3106854429027318,0.0661770819997296,-0.03814523796869562,1.1797416982100128,False,False
C13,641,ln_savings,has_mortgage_lag,demog,person_year,urban,pid,bitter,20061,0.4010459928162299,0.1578718275052034,0.0110749015433642,0.0916172109060312,0.7104747747264286,False,False
C13,642,ln_savings,has_mortgage_lag,demog,person_year,urban,provcd,bitter,20061,0.4010459928162299,0.1632861594590786,0.0140456804210186,0.08100512027643586,0.7210868653560238,False,False
C13,643,ln_savings,has_mortgage_lag,demog,person_year_province,urban,pid,bitter,20061,0.5565301057044599,0.1538761894300413,0.0002983371776456,0.25493277442157897,0.8581274369873408,False,False
C13,644,ln_savings,has_mortgage_lag,demog,person_year_province,urban,provcd,bitter,20061,0.5565301057044599,0.2941472670287638,0.0584894061091666,-0.01999853767191717,1.133058749080837,False,False
C13,645,ln_savings,has_mortgage_lag,extended,person_year,urban,pid,bitter,20061,0.4017726930176423,0.1578136619564133,0.0109006515952638,0.0924579155830722,0.7110874704522123,False,False
C13,646,ln_savings,has_mortgage_lag,extended,person_year,urban,provcd,bitter,20061,0.4017726930176423,0.1635579178393578,0.0140315307564654,0.08119917405250099,0.7223462119827836,False,False
C13,647,ln_savings,has_mortgage_lag,extended,person_year_province,urban,pid,bitter,20061,0.5538903104089209,0.1539878262050981,0.0003219398198842,0.25207417104692864,0.8557064497709131,False,False
C13,648,ln_savings,has_mortgage_lag,extended,person_year_province,urban,provcd,bitter,20061,0.5538903104089209,0.2921537812020803,0.0579750993946434,-0.01873110074715645,1.1265117215649982,False,False
C13,649,ln_savings,has_mortgage_lag,minimal,person_year,rural,pid,bitter,19482,-0.107831864782194,0.209066896439853,0.6060102746762563,-0.5176029818043059,0.3019392522399178,False,False
C13,650,ln_savings,has_mortgage_lag,minimal,person_year,rural,provcd,bitter,19482,-0.107831864782194,0.1893132833887209,0.5689525454428668,-0.47888590022408695,0.2632221706596989,False,False
C13,651,ln_savings,has_mortgage_lag,minimal,person_year_province,rural,pid,bitter,19482,-0.3936367442940561,0.2020552166980488,0.05139531617379167,-0.7896649690222317,0.0023914804341195195,False,False
C13,652,ln_savings,has_mortgage_lag,minimal,person_year_province,rural,provcd,bitter,19482,-0.3936367442940561,0.2232202882856338,0.07782543332959757,-0.8311485093338984,0.04387502074578614,False,False
C13,653,ln_savings,has_mortgage_lag,demog,person_year,rural,pid,bitter,19480,-0.1525562119900123,0.2077753816398649,0.4628047786901375,-0.5597959600041476,0.2546835360241229,False,False
C13,654,ln_savings,has_mortgage_lag,demog,person_year,rural,provcd,bitter,19480,-0.1525562119900123,0.2016968801880316,0.4494311258822885,-0.5478820971585543,0.24276967317852965,False,False
C13,655,ln_savings,has_mortgage_lag,demog,person_year_province,rural,pid,bitter,19480,-0.3347952729330566,0.2045733427163033,0.10172374431579079,-0.7357590246570112,0.06616847879089788,False,False
C13,656,ln_savings,has_mortgage_lag,demog,person_year_province,rural,provcd,bitter,19480,-0.3347952729330566,0.2129852388636391,0.11596963240500324,-0.7522463411057893,0.08265579523967603,False,False
C13,657,ln_savings,has_mortgage_lag,extended,person_year,rural,pid,bitter,19479,-0.1540478987504044,0.207840025299172,0.45858130740141645,-0.5614143483367815,0.25331855083597277,False,False
C13,658,ln_savings,has_mortgage_lag,extended,person_year,rural,provcd,bitter,19479,-0.1540478987504044,0.2023023691761754,0.44637428457054273,-0.5505605423357082,0.24246474483489935,False,False
